ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-1199,BAS_52469094,    ,O=C(COc1cc(OC)ccc1)N1CCC(O)C(O)COC(=O)C2(CCN(Cc3ncccc3)CC2)CCCC1,COc1cccc(OCC(=O)N2CCCCC3(CCN(Cc4ccccn4)CC3)C(=O)OCC(O)C(O)CC2)c1,-7.301,    ,Log Peff,-7.301,Log Peff,-7.3010302,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,0,0,C1CCCOCCCCCNCC1,CCC1(C)CCCCN(C)CCC(O)C(O)COC1=O,0.0,0.0,4,2,2.419,555.672,9,2,40,30,0.567,121.66,6,0,0,10.738,RSSCCHLWITWHON-UHFFFAOYSA-N
MC-1200,BAS_51616248,    ,Clc1cc2C(=O)NCCCCN(C(=O)c3onc(CC(C)C)c3)CC(=O)NC(C)COc2cc1,CC(C)Cc1cc(C(=O)N2CCCCNC(=O)c3cc(Cl)ccc3OCC(C)NC(=O)C2)on1,-6.678,    ,Log Peff,-6.678,Log Peff,-6.6777806,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,15,2,0,2,C1CCNCCNCCOCCCNC1,CCC=CCN1CCCCNC(=O)c2ccccc2OCC(C)NC(=O)C1,0.401,0.401,3,2,3.076,490.988,6,2,34,24,0.5,113.77,3,0,0,8.924,HVYVXDIFHBZVLN-UHFFFAOYSA-N
MC-1201,BAS_52172827,    ,O=C(N1CCOc2c(C(=O)N3CCC(CO)(CC3)CCCC1)cccc2)c1c(C)onc1C,Cc1noc(C)c1C(=O)N1CCCCC2(CO)CCN(CC2)C(=O)c2ccccc2OCC1,-6.602,    ,Log Peff,-6.602,Log Peff,-6.6020598,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,15,0,1,1,C1CCCNCCCOCCNCCC1,CCC(=CO)CN1CCCCC2(C)CCN(CC2)C(=O)c2ccccc2OCC1,0.0,0.2,5,2,3.211,455.555,6,1,33,25,0.56,96.11,2,0,0,7.024,GTBQXAFGAFVDIH-UHFFFAOYSA-N
MC-1202,BAS_52164136,    ,O=C(C)N1CCC2(CN(C)C(=O)COc3c(cccc3)CC(O)C(O)C2)CC1,CC(=O)N1CCC2(CC1)CC(O)C(O)Cc1ccccc1OCC(=O)N(C)C2,-6.481,    ,Log Peff,-6.481,Log Peff,-6.4814858,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,1,1,C1CCCCOCCNCCC1,CCC1(C)CC(O)C(O)Cc2ccccc2OCC(=O)N(C)C1,0.0,0.251,3,1,0.821,390.48,5,2,28,21,0.619,90.31,0,0,0,6.249,NMSVTFWEPNNXED-UHFFFAOYSA-N
MC-1203,BAS_52203494,    ,O=C(NC1CC1)CCc1cc2c(OCCCCCNC(=O)CN(C(C)C)C2)cc1,CC(C)N1CC(=O)NCCCCCOc2ccc(CCC(=O)NC3CC3)cc2C1,-5.446,    ,Log Peff,-5.446,Log Peff,-5.4461169,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,1,0,1,C1CCNCCNCCCOCC1,Cc1ccc2c(c1)CN(C)CC(=O)NCCCCCO2,0.231,0.231,3,1,2.787,401.551,4,2,29,23,0.652,70.67,5,0,0,7.924,XYXOXCWBKGVFKN-UHFFFAOYSA-N
MC-1204,BAS_51600290,    ,O=C(N1CC2(C(=O)N(CCCC)CCOc3c(cccc3)CCCC2)OCC1)c1c(C)nc(C)s1,CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)c3sc(C)nc3C)CCO2)C1=O,-5.455,    ,Log Peff,-5.455,Log Peff,-5.4546928,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,1,1,C1CCCCOCCNCCC1,CCOC1(C)CCCCc2ccccc2OCCN(C)C1=O,0.0,0.251,4,2,4.405,499.677,6,0,35,27,0.593,71.97,4,0,0,8.441,PXWDURMGFZEVNP-UHFFFAOYSA-N
MC-1205,BAS_51616292,    ,Clc1cc2C(=O)NCCCCN(C(=O)Cn3cncc3)CC(=O)NC(C)COc2cc1,CC1COc2ccc(Cl)cc2C(=O)NCCCCN(C(=O)Cn2ccnc2)CC(=O)N1,-6.081,    ,Log Peff,-6.081,Log Peff,-6.0809221,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,15,2,0,2,C1CCNCCNCCOCCCNC1,CCN1CCCCNC(=O)c2cc(Cl)ccc2OCC(C)NC(=O)C1,0.401,0.401,3,2,1.472,447.923,6,2,31,21,0.429,105.56,2,0,0,7.884,ZQIKNAZIEWIVNT-UHFFFAOYSA-N
MC-1206,BAS_52469070,    ,O=C(COc1c(OC)cccc1)N1CCC(O)C(O)COC(=O)C2(CCN(Cc3ncccc3)CC2)CCCC1,COc1ccccc1OCC(=O)N1CCCCC2(CCN(Cc3ccccn3)CC2)C(=O)OCC(O)C(O)CC1,-6.585,    ,Log Peff,-6.585,Log Peff,-6.5850267,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,0,0,C1CCCOCCCCCNCC1,CCC1(C)CCCCN(C)CCC(O)C(O)COC1=O,0.0,0.0,4,2,2.419,555.672,9,2,40,30,0.567,121.66,6,0,0,10.738,VIHZXUNEXAATDS-UHFFFAOYSA-N
MC-1207,BAS_51903092,    ,Fc1ccc(OCCNC(=O)C2NC(=O)c3c(OCC(CC(C)C)NC(=O)C4N(C(=O)C2)CCC4)cccc3)cc1,CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(F)cc2)CC(=O)N2CCCC2C(=O)N1,-6.553,    ,Log Peff,-6.553,Log Peff,-6.5528421,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,1,3,C1CNCCCOCCNCCNC1,CC1CC(=O)N2CCCC2C(=O)NC(C)COc2ccccc2C(=O)N1,0.429,0.644,4,2,2.424,568.646,6,3,41,30,0.467,126.07,7,0,0,10.154,RADXLHIYMOCQJT-UHFFFAOYSA-N
MC-1207,BAS_51903335,    ,Fc1ccc(OCCNC(=O)C2NC(=O)c3c(OCC(CC(C)C)NC(=O)C4N(C(=O)C2)CCC4)cccc3)cc1,CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCCOc2ccc(F)cc2)CC(=O)N2CCCC2C(=O)N1,-5.886,    ,Log Peff,-5.886,Log Peff,-5.8860564,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,1,3,C1CNCCCOCCNCCNC1,CC1CC(=O)N2CCCC2C(=O)NC(C)COc2ccccc2C(=O)N1,0.429,0.644,4,2,2.424,568.646,6,3,41,30,0.467,126.07,7,0,0,10.154,RADXLHIYMOCQJT-UHFFFAOYSA-N
MC-1208,BAS_52469089,    ,O=C(COc1c(C)cccc1)N1CCC(O)C(O)COC(=O)C2(CCN(Cc3ncccc3)CC2)CCCC1,Cc1ccccc1OCC(=O)N1CCCCC2(CCN(Cc3ccccn3)CC2)C(=O)OCC(O)C(O)CC1,-6.432,    ,Log Peff,-6.432,Log Peff,-6.4317985,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,0,0,C1CCCOCCCCCNCC1,CCC1(C)CCCCN(C)CCC(O)C(O)COC1=O,0.0,0.0,4,2,2.719,539.673,8,2,39,30,0.567,112.43,5,0,0,10.307,CMHOLCHXCMIVJY-UHFFFAOYSA-N
MC-1209,BAS_51571371,    ,O=C(NCc1c(OC)cccc1)CN1CCC2(C(=O)NC(C(C)C)COc3c(C(=O)NC/C=C/C2)cccc3)CC1,COc1ccccc1CNC(=O)CN1CCC2(C/C=C/CNC(=O)c3ccccc3OCC(C(C)C)NC2=O)CC1,-6.699,    ,Log Peff,-6.699,Log Peff,-6.6989698,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,0,2,C1=CCNCCCOCCNCCC1,CCC1(C)CC=CCNC(=O)c2ccccc2OCC(C)NC1=O,0.429,0.429,4,2,3.303,562.711,6,3,41,32,0.469,109.0,6,0,0,10.406,UMSLXUGOWCMTKS-CMDGGOBGSA-N
MC-1210,BAS_52207385,    ,O=C(Nc1cc(OC)ccc1)CN1Cc2c(Oc3c(OCCCCCC1)cccc3)nccc2,COc1cccc(NC(=O)CN2CCCCCCOc3ccccc3Oc3ncccc3C2)c1,-5.917,    ,Log Peff,-5.917,Log Peff,-5.9172144,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,0,0,0,C1CCCOCCOCCCNCC1,C=CC=C1COc2ccccc2OCCCCCCN(C)C1,0.0,0.0,4,3,5.276,461.562,6,1,34,27,0.333,72.92,4,0,0,8.35,WMINIYJMBDOCOV-UHFFFAOYSA-N
MC-1211,BAS_52468865,    ,O=C(CCc1cc(OC)c(OC)cc1)N1CCOc2c(C(=O)N3CCC(COC)(CC3)CCCC1)cccc2,COCC12CCCCN(C(=O)CCc3ccc(OC)c(OC)c3)CCOc3ccccc3C(=O)N(CC1)CC2,-5.883,    ,Log Peff,-5.883,Log Peff,-5.8827286,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,15,1,0,1,C1CCCNCCCOCCNCCC1,CN1CCCCC(C)(C)CCNC(=O)c2ccccc2OCC1,0.2,0.2,5,2,4.597,538.685,6,0,39,31,0.548,77.54,7,0,0,10.091,VLCHZCGRNLEDPG-UHFFFAOYSA-N
MC-1212,BAS_52152790,    ,Fc1ccc(CCN=C2NCCCCCOc3c(Oc4ncccc24)cccc3)cc1,Fc1ccc(CCN=C2NCCCCCOc3ccccc3Oc3ncccc32)cc1,-5.602,    ,Log Peff,-5.602,Log Peff,-5.6020598,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,0,0,C1CCNCCCOCCOCC1,C=CC=C1CNCCCCCOc2ccccc2OC1,0.0,0.0,4,3,5.155,419.5,4,1,31,25,0.28,55.74,3,0,0,7.107,BMZBIAHHQWKMHT-UHFFFAOYSA-N
MC-1213,BAS_52098026,    ,O=C(NCc1ccc(CN2CCOCC2)cc1)C1NC(=O)c2c(OCCNC(=O)C3N(C(=O)C1)CCC3)cccc2,O=C1NC(C(=O)NCc2ccc(CN3CCOCC3)cc2)CC(=O)N2CCCC2C(=O)NCCOc2ccccc21,-6.721,    ,Log Peff,-6.721,Log Peff,-6.7212462,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,1,3,C1CNCCCOCCNCCNC1,CC1CC(=O)N2CCCC2C(=O)NCCOc2ccccc2C(=O)N1,0.429,0.644,5,2,0.823,563.655,7,3,41,30,0.467,129.31,5,0,0,9.475,UCWPZPSROHWZFR-UHFFFAOYSA-N
MC-1214,BAS_52482761,    ,O=C(N1CCC2(C(=O)NC(CC(C)C)COc3c(cccc3)CCCCC2)CC1)c1ncn(C)c1,CC(C)CC1COc2ccccc2CCCCCC2(CCN(C(=O)c3cn(C)cn3)CC2)C(=O)N1,-5.405,    ,Log Peff,-5.405,Log Peff,-5.4045038,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,1,0,1,C1CCCCNCCOCCCC1,CCC1(C)CCCCCc2ccccc2OCC(C)NC1=O,0.231,0.231,4,2,4.369,480.653,5,1,35,28,0.607,76.46,3,0,0,8.138,KPRSMEQBTRZOGH-UHFFFAOYSA-N
MC-1215,BAS_52098019,    ,O=C(NCc1cc(CN2CCOCC2)ccc1)C1NC(=O)c2c(OCCNC(=O)C3N(C(=O)C1)CCC3)cccc2,O=C1NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CC(=O)N2CCCC2C(=O)NCCOc2ccccc21,-7.097,    ,Log Peff,-7.097,Log Peff,-7.09691,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,1,3,C1CNCCCOCCNCCNC1,CC1CC(=O)N2CCCC2C(=O)NCCOc2ccccc2C(=O)N1,0.429,0.644,5,2,0.823,563.655,7,3,41,30,0.467,129.31,5,0,0,9.475,SZKJPVJDBVWTSO-UHFFFAOYSA-N
MC-1216,BAS_51595936,    ,O=C(N1CC2(C(=O)N(CCCC)CCOc3c(cccc3)CCCC2)OCC1)C1=NN(c2ccccc2)C(=O)C1,CCCCN1CCOc2ccccc2CCCCC2(CN(C(=O)C3=NN(c4ccccc4)C(=O)C3)CCO2)C1=O,-5.682,    ,Log Peff,-5.682,Log Peff,-5.6819367,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,1,1,C1CCCCOCCNCCC1,CCOC1(C)CCCCc2ccccc2OCCN(C)C1=O,0.0,0.251,5,2,3.811,546.668,6,0,40,31,0.484,91.75,5,0,0,8.792,BRRJHTZZDKLDRQ-UHFFFAOYSA-N
MC-1217,BAS_51903454,    ,O=C(NCc1cc(CN2CCOCC2)ccc1)C1NC(=O)c2c(OCC(CC(C)C)NC(=O)C(C)NC(=O)C1)cccc2,CC(C)CC1COc2ccccc2C(=O)NC(C(=O)NCc2cccc(CN3CCOCC3)c2)CC(=O)NC(C)C(=O)N1,-6.854,    ,Log Peff,-6.854,Log Peff,-6.8538718,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,3,0,3,C1CNCCCOCCNCCNC1,CC1CC(=O)NC(C)C(=O)NC(C)COc2ccccc2C(=O)N1,0.644,0.644,4,2,1.752,593.725,7,4,43,32,0.5,138.1,7,0,0,11.517,ZWTGJAXEDXTGRV-UHFFFAOYSA-N
MC-1218,BAS_52096886,    ,O=C(N1CC(=O)NCC1)C1NC(=O)c2c(OCC3N(C(=O)C(C)NC(=O)C1)CCC3)cccc2,CC1NC(=O)CC(C(=O)N2CCNC(=O)C2)NC(=O)c2ccccc2OCC2CCCN2C1=O,-7.046,    ,Log Peff,-7.046,Log Peff,-7.0457573,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,2,1,3,C1CNCCCOCCNCCNC1,CC1CC(=O)NC(C)C(=O)N2CCCC2COc2ccccc2C(=O)N1,0.429,0.644,4,1,-0.978,471.514,6,3,34,23,0.522,137.15,1,0,0,6.991,XGAYSHQEBFJKBE-UHFFFAOYSA-N
MC-1219,BAS_51570262,    ,O=C(N(CC)C1CS(=O)(=O)CC1)CN1CC2(C(=O)NCCOc3c(cccc3)CCCC2)OCC1,CCN(C(=O)CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1)C1CCS(=O)(=O)C1,-6.469,    ,Log Peff,-6.469,Log Peff,-6.4685211,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,1,0,1,C1CCCCOCCNCCC1,CCOC1CCCCc2ccccc2OCCNC1=O,0.251,0.251,4,1,1.015,507.653,7,1,35,25,0.68,105.25,4,0,0,8.337,OGWRPOYZXCLSND-UHFFFAOYSA-N
MC-1220,BAS_51599734,    ,O=C(COCC)N1CC2(C(=O)NCCOc3c(cccc3)CCCC2)OCC1,CCOCC(=O)N1CCOC2(CCCCc3ccccc3OCCNC2=O)C1,-5.614,    ,Log Peff,-5.614,Log Peff,-5.6143937,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,1,0,1,C1CCCCOCCNCCC1,CCOC1CCCCc2ccccc2OCCNC1=O,0.251,0.251,3,1,1.542,390.48,5,1,28,21,0.619,77.1,3,0,0,7.278,VJAGGXXFRWYVAI-UHFFFAOYSA-N
MC-1221,BAS_51615990,    ,Clc1cc2C(=O)N(C)CCCCN(C(=O)CCc3n(C)ncc3)CCCOc2cc1,CN1CCCCN(C(=O)CCc2ccnn2C)CCCOc2ccc(Cl)cc2C1=O,-6.347,    ,Log Peff,-6.347,Log Peff,-6.3467875,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,1,1,C1CCNCCCOCCCNC1,CN1CCCCN(C)C(=O)c2cc(Cl)ccc2OCCC1,0.0,0.231,3,2,3.17,432.952,5,0,30,22,0.5,67.67,3,0,0,7.737,WXWHUXMQXWWYAQ-UHFFFAOYSA-N
MC-1222,BAS_52204614,    ,O=C(Nc1cc(OC)ccc1)c1cc2c(OCCOCCNC(=O)c3cc(ccc3)C2)cc1,COc1cccc(NC(=O)c2ccc3c(c2)Cc2cccc(c2)C(=O)NCCOCCO3)c1,-6.268,    ,Log Peff,-6.268,Log Peff,-6.2676063,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,14,1,0,1,C1=CCNCCOCCOCCCC1,Cc1ccc2c(c1)Cc1cccc(c1)C(=O)NCCOCCO2,0.215,0.215,4,3,3.677,446.503,5,2,33,26,0.231,85.89,3,0,0,7.217,NPDSVMIVULLTSA-UHFFFAOYSA-N
MC-1223,BAS_52146722,    ,O=C(Cc1c2c(n(C)c1)cccc2)N1CCC2(C(=O)NC(C)COc3c(cccc3)CCCC2)CC1,CC1COc2ccccc2CCCCC2(CCN(C(=O)Cc3cn(C)c4ccccc34)CC2)C(=O)N1,-5.529,    ,Log Peff,-5.529,Log Peff,-5.5287085,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,1,0,1,C1CCCCOCCNCCC1,CCC1(C)CCCCc2ccccc2OCC(C)NC1=O,0.251,0.251,5,3,4.64,487.644,4,1,36,30,0.467,63.57,2,0,0,7.035,GPLVDKUILAXXOK-UHFFFAOYSA-N
MC-1224,BAS_54561397,    ,O=C(Cc1c2c([nH]c1)cccc2)N1CCCN(C(=O)C)CC(OC)C(O)C(O)COCCCC1,COC1CN(C(C)=O)CCCN(C(=O)Cc2c[nH]c3ccccc23)CCCCOCC(O)C1O,-6.921,    ,Log Peff,-6.921,Log Peff,-6.9208188,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,15,0,0,0,C1CCNCCCNCCCCOCC1,C=C(CCN1CCCCOCC(O)CC(O)CN(C)CCC1)c1ccccc1,0.0,0.0,3,2,1.325,475.586,6,3,34,25,0.6,115.33,3,0,0,9.883,KEYAUWVJWKEOTD-UHFFFAOYSA-N
MC-1225,BAS_52168530,    ,O=C(CCn1nnc2c1cccc2)N1CC(=O)NCCCCCOc2c(OCC)cccc2C1,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCn1nnc3ccccc31)C2,-6.009,    ,Log Peff,-6.009,Log Peff,-6.0087738,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,1,0,1,C1=COCCCCCNCCNC1,CN1CC(=O)NCCCCCOc2c(O)cccc2C1,0.231,0.231,4,3,2.928,465.554,7,1,34,25,0.44,98.58,5,0,0,7.954,FHRNOKMADPDIOJ-UHFFFAOYSA-N
MC-1226,BAS_52042321,    ,FC(F)(F)c1nn(CCCNC(=O)C2NC(=O)c3c(OCCCNC(=O)C(CC(C)C)NC(=O)C2)cccc3)cc1,CC(C)CC1NC(=O)CC(C(=O)NCCCn2ccc(C(F)(F)F)n2)NC(=O)c2ccccc2OCCCNC1=O,-7.398,    ,Log Peff,-7.398,Log Peff,-7.3979402,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,15,3,0,3,C1CNCCCOCCCNCCNC1,CC1CC(=O)NC(C)C(=O)NCCCOc2ccccc2C(=O)N1,0.6,0.6,3,2,2.027,580.608,7,4,41,27,0.519,143.45,7,0,0,11.121,BIVVIPAKPBVINA-UHFFFAOYSA-N
MC-1227,BAS_52168492,    ,O=C(CCC1OCCC1)N1CC(=O)NCCCCCOc2c(OCC)cccc2C1,CCOc1cccc2c1OCCCCCNC(=O)CN(C(=O)CCC1CCCO1)C2,-5.735,    ,Log Peff,-5.735,Log Peff,-5.7351823,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,1,0,1,C1=COCCCCCNCCNC1,CN1CC(=O)NCCCCCOc2c(O)cccc2C1,0.231,0.231,3,1,3.052,418.534,5,1,30,23,0.652,77.1,5,0,0,8.806,BKGQIGRADFHJIO-UHFFFAOYSA-N
MC-1228,BAS_51606543,    ,Clc1cc(C(=O)N2CCOc3c(C(=O)N(C)CCCC2)cc(Cl)cc3)ccc1,CN1CCCCN(C(=O)c2cccc(Cl)c2)CCOc2ccc(Cl)cc2C1=O,-5.24,    ,Log Peff,-5.24,Log Peff,-5.2403321,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,0,1,1,C1CCNCCOCCCNC1,CN1CCCCN(Cc2ccccc2)CCOc2ccc(Cl)cc2C1=O,0.0,0.251,3,2,4.38,421.324,3,0,28,21,0.333,49.85,1,0,0,6.81,ZDITYIYGESDYDO-UHFFFAOYSA-N
MC-1229,BAS_51570170,    ,Fc1ccc(N2CCN(C(=O)CN3CC4(C(=O)NCCOc5c(cccc5)CCCC4)OCC3)CC2)cc1,O=C(CN1CCOC2(CCCCc3ccccc3OCCNC2=O)C1)N1CCN(c2ccc(F)cc2)CC1,-5.449,    ,Log Peff,-5.449,Log Peff,-5.4485502,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,12,1,0,1,C1CCCCOCCNCCC1,CCOC1CCCCc2ccccc2OCCNC1=O,0.251,0.251,5,2,2.467,524.637,6,1,38,29,0.517,74.35,3,0,0,8.438,VDBAIYCLJKCILQ-UHFFFAOYSA-N
MC-1230,BAS_52466529,    ,O=C(N1CCC(N2Cc3c(Oc4c(OCC(C)(C)CCC2)cccc4)nccc3)CC1)c1cc(OC)ncc1,COc1cc(C(=O)N2CCC(N3CCCC(C)(C)COc4ccccc4Oc4ncccc4C3)CC2)ccn1,-5.636,    ,Log Peff,-5.636,Log Peff,-5.6363878,PAMPA,log Peff = log{C -  ln(1- [drug]acceptor /[drug]equilibrium)},https://doi.org/10.1021/acs.jmedchem.1c02090,Journals,10.1021/acs.jmedchem.1c02090,"(Rzepiela et al., 2022)",2022,13,0,0,0,C1CCNCCCOCCOCC1,C=CC=C1COc2ccccc2OCC(C)(C)CCCN(C(C)CC)C1,0.0,0.0,5,3,5.583,530.669,7,0,39,31,0.452,77.02,3,0,0,8.31,HNNMYVBCIBTHKW-UHFFFAOYSA-N
