ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-4537,CHEMBL401180,    ,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,1,    ,ER,1.0,ER,1.0,Others,Ratio of apparent permeability from basolateral to apical side over apical to basolateral side of L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3)c2)COC1=O,0.188,0.188,5,4,5.646,529.64,5,2,40,34,0.206,105.21,2,0,0,7.766,LTHZWJXJHAGGMX-QIKUIUABSA-N
MC-4538,CHEMBL251307,    ,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ncco3)c2)COC1=O,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ncco3)c2)COC1=O,1,    ,ER,1.0,ER,1.0,Others,Ratio of apparent permeability from basolateral to apical side over apical to basolateral side of L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,Cc1cc2cc(c1)C(=O)NC(c1ccccc1)CCc1cccc(c1)CC(C)C(=O)OC2,0.188,0.188,5,4,4.762,495.579,6,2,37,30,0.233,107.45,2,0,0,6.879,XENPPYOLQQQIFY-PDDLMNHVSA-N
MC-4539,CHEMBL401181,    ,C[C@@]1(N)Cc2cccc(c2F)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,C[C@@]1(N)Cc2cccc(c2F)CC[C@H](c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,2,    ,ER,2.0,ER,2.0,Others,Ratio of apparent permeability from basolateral to apical side over apical to basolateral side of L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccc(F)cc2)NC(=O)c2cc(cc(-c3ccccc3)c2)COC1=O,0.188,0.188,5,4,5.924,565.62,5,2,42,34,0.206,105.21,2,0,0,8.14,FSUITZHTFWCAJP-KAODMTDESA-N
MC-4549,CHEMBL5081872,    ,Cc1ccc(CNC(=O)[C@@H]2Cc3cccc(c3)Oc3cccc(c3)C[C@H](N)C(=O)N[C@@H](CCc3ccccc3)C(=O)N2)cc1,Cc1ccc(CNC(=O)[C@@H]2Cc3cccc(c3)Oc3cccc(c3)C[C@H](N)C(=O)N[C@@H](CCc3ccccc3)C(=O)N2)cc1,1,    ,ER,1.0,ER,1.0,Others,Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in pig LLC-PK1 cells expressing human MDR1,https://doi.org/10.1021/acs.jmedchem.2c00611,ChEMBL,10.1021/acs.jmedchem.2c00611,"(Zhang et al., 2022)",2022,16,2,0,2,C1=CCOC=CCCCNCCNCCC1,CC1Cc2cccc(c2)Oc2cccc(c2)CCC(=O)NC(CCc2ccccc2)C(=O)N1,0.375,0.375,5,4,4.132,590.724,5,4,44,36,0.25,122.55,6,0,0,10.042,KOELDDBGBPRSEI-ZDCRTTOTSA-N
MC-4550,CHEMBL394225,    ,CC1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(cc(N(C)S(C)(=O)=O)c2)CC1,CC1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(cc(N(C)S(C)(=O)=O)c2)CC1,1.4,    ,ER,1.4,ER,1.4,Others,Ratio of permeability from basolateral to apical over apical to basolateral side of human KBV1 cells overexpressing P-glycoprotein,https://doi.org/10.1016/j.bmcl.2007.08.040,ChEMBL,10.1016/j.bmcl.2007.08.040,"(Moore et al., 2007)",2007,16,0,0,0,C1=CCCCCOCCC=CCCCCC1,CC1CCc2cccc(c2)COC(=O)C(C)Cc2cccc(c2)CC1,0.0,0.0,3,2,3.601,458.624,5,1,32,25,0.48,89.7,2,0,0,7.301,LLKXCBKWDZOBGU-IXXGTQFESA-N
MC-4551,CHEMBL235853,    ,CC1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(nc(N(C)S(C)(=O)=O)c2)CC1,CC1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(nc(N(C)S(C)(=O)=O)c2)CC1,0.4,    ,ER,0.4,ER,0.4,Others,Ratio of permeability from basolateral to apical over apical to basolateral side of human KBV1 cells overexpressing P-glycoprotein,https://doi.org/10.1016/j.bmcl.2007.08.040,ChEMBL,10.1016/j.bmcl.2007.08.040,"(Moore et al., 2007)",2007,16,0,0,0,C1=CCCCCOCCC=CCCCCC1,CC=C1C=CCCC(C)CCc2cccc(c2)CC(C)C(=O)OC1,0.0,0.0,3,2,2.996,459.612,6,1,32,24,0.5,102.59,2,0,0,7.247,QWDOKZPZLWNULU-FZYLFJGDSA-N
MC-4556,CHEMBL427884,    ,CN(C)S(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2,CN(C)S(=O)(=O)N(C)c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2,32,    ,ER,32.0,ER,32.0,Others,Ratio of apparent permeability from basolateral to apical side over apical to basolateral side of L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccccc2)NC(=O)c2cccc(c2)COC1=O,0.188,0.188,4,3,3.35,564.708,6,2,40,30,0.333,122.04,4,0,0,8.625,WQNMGAYGXFKICR-POURPWNDSA-N
MC-4557,CHEMBL250918,    ,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(=O)(=O)C(F)(F)F,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(=O)(=O)C(F)(F)F,13,    ,ER,13.0,ER,13.0,Others,Ratio of apparent permeability from basolateral to apical side over apical to basolateral side of L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccccc2)NC(=O)c2cccc(c2)COC1=O,0.188,0.188,4,3,4.393,589.636,6,2,41,29,0.31,118.8,3,0,0,8.458,XANFTRXAGZCIAS-LEAFIULHSA-N
MC-4558,CHEMBL402921,    ,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(=O)(=O)CC(F)(F)F,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(=O)(=O)CC(F)(F)F,19,    ,ER,19.0,ER,19.0,Others,Ratio of apparent permeability from basolateral to apical side over apical to basolateral side of L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccccc2)NC(=O)c2cccc(c2)COC1=O,0.188,0.188,4,3,4.436,603.663,6,2,42,30,0.333,118.8,4,0,0,8.976,LMGBDTMNESEYMB-GGXMVOPNSA-N
MC-4559,CHEMBL400438,    ,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CN(c1cc2cc(c1)C(=O)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,16,    ,ER,16.0,ER,16.0,Others,Ratio of apparent permeability from basolateral to apical side over apical to basolateral side of L-MDR1 cells,https://doi.org/10.1016/j.bmcl.2007.04.072,ChEMBL,10.1016/j.bmcl.2007.04.072,"(Lindsley et al., 2007)",2007,16,1,0,1,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccccc2)NC(=O)c2cccc(c2)COC1=O,0.188,0.188,4,3,3.503,535.666,6,2,38,29,0.31,118.8,3,0,0,7.892,LDSXQJNUHISCNC-GGXMVOPNSA-N
MC-4560,CHEMBL392564,    ,CN(c1cc2cc(c1)C(C(F)(F)F)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CN(c1cc2cc(c1)C(C(F)(F)F)N[C@@H](c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,1.3,    ,ER,1.3,ER,1.3,Others,Ratio of permeability from basolateral to apical over apical to basolateral side of human KBV1 cells overexpressing P-glycoprotein,https://doi.org/10.1016/j.bmcl.2007.08.040,ChEMBL,10.1016/j.bmcl.2007.08.040,"(Moore et al., 2007)",2007,16,0,0,0,C1=CCCCOCC=CCCNCCCC1,CC1Cc2cccc(c2)CCC(c2ccccc2)NC(C)c2cccc(c2)COC1=O,0.0,0.0,4,3,4.966,589.68,6,2,41,30,0.367,101.73,3,0,0,8.814,DUMQNDKNNBUAOA-TUYDOOLMSA-N
MC-4561,CHEMBL235854,    ,CN(c1cc2cc(n1)CCC(c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CN(c1cc2cc(n1)CCC(c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,0.4,    ,ER,0.4,ER,0.4,Others,Ratio of permeability from basolateral to apical over apical to basolateral side of human KBV1 cells overexpressing P-glycoprotein,https://doi.org/10.1016/j.bmcl.2007.08.040,ChEMBL,10.1016/j.bmcl.2007.08.040,"(Moore et al., 2007)",2007,16,0,0,0,C1=CCCCOCC=CCCCCCCC1,C=CC1=CCCCC(c2ccccc2)CCc2cccc(c2)CC(C)C(=O)OC1,0.0,0.0,4,3,4.143,521.683,6,1,37,29,0.379,102.59,3,0,0,7.993,QMGASVJSBNQBAN-SNSSHHSLSA-N
MC-4562,CHEMBL399595,    ,CN(c1cc2cc(n1)CCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CN(c1cc2cc(n1)CCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,0.8,    ,ER,0.8,ER,0.8,Others,Ratio of permeability from basolateral to apical over apical to basolateral side of human KBV1 cells overexpressing P-glycoprotein,https://doi.org/10.1016/j.bmcl.2007.08.040,ChEMBL,10.1016/j.bmcl.2007.08.040,"(Moore et al., 2007)",2007,16,0,0,0,C1=CCCCOCC=CCCCCCCC1,C=CC1=CCCCCCCc2cccc(c2)CC(C)C(=O)OC1,0.0,0.0,3,2,2.75,445.585,6,1,31,23,0.478,102.59,2,0,0,7.01,MHQXMTAKLYGYAJ-HSZRJFAPSA-N
MC-4563,CHEMBL394224,    ,CN(c1cc2cc(n1)N(CC1CC1)CCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CN(c1cc2cc(n1)N(CC1CC1)CCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,0.8,    ,ER,0.8,ER,0.8,Others,Ratio of permeability from basolateral to apical over apical to basolateral side of human KBV1 cells overexpressing P-glycoprotein,https://doi.org/10.1016/j.bmcl.2007.08.040,ChEMBL,10.1016/j.bmcl.2007.08.040,"(Moore et al., 2007)",2007,16,0,0,0,C1=CCCCOCC=CCNCCCCC1,C=CC1=CCN(CC)CCCCc2cccc(c2)CC(C)C(=O)OC1,0.0,0.0,4,2,3.033,500.665,7,1,35,26,0.538,105.83,4,0,0,7.375,BPRUCSFYZLMIEE-AREMUKBSSA-N
MC-4564,CHEMBL235645,    ,CN(c1cc2cc(n1)N(Cc1ccccc1)CCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CN(c1cc2cc(n1)N(Cc1ccccc1)CCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,5.3,    ,ER,5.3,ER,5.3,Others,Ratio of permeability from basolateral to apical over apical to basolateral side of human KBV1 cells overexpressing P-glycoprotein,https://doi.org/10.1016/j.bmcl.2007.08.040,ChEMBL,10.1016/j.bmcl.2007.08.040,"(Moore et al., 2007)",2007,16,0,0,0,C1=CCCCOCC=CCNCCCCC1,C=CC1=CCN(Cc2ccccc2)CCCCc2cccc(c2)CC(C)C(=O)OC1,0.0,0.0,4,3,3.824,536.698,7,1,38,29,0.379,105.83,4,0,0,8.376,QRBXQQOFAUZPAX-GDLZYMKVSA-N
MC-4565,CHEMBL392361,    ,CN(c1cc2cc(n1)NCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,CN(c1cc2cc(n1)NCCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,2.9,    ,ER,2.9,ER,2.9,Others,Ratio of permeability from basolateral to apical over apical to basolateral side of human KBV1 cells overexpressing P-glycoprotein,https://doi.org/10.1016/j.bmcl.2007.08.040,ChEMBL,10.1016/j.bmcl.2007.08.040,"(Moore et al., 2007)",2007,16,0,0,0,C1=CCCCOCC=CCNCCCCC1,C=CC1=CCNCCCCc2cccc(c2)CC(C)C(=O)OC1,0.0,0.0,3,2,2.229,446.573,7,2,31,22,0.455,114.62,2,0,0,6.857,FRKCYKHKMBAPOU-JOCHJYFZSA-N
MC-4568,CHEMBL3987059,    ,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc4c(cc3C(=O)N2)CCCC4)CC1,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc4c(cc3C(=O)N2)CCCC4)CC1,38,    ,ER,38.0,ER,38.0,Others,Efflux ratio of permeability across pig LLC-PK1 cells expressing mouse Mdr1a at 1 uM after 3.5 hrs by LC-MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.7b01869,ChEMBL,10.1021/acs.jmedchem.7b01869,"(Giroud et al., 2018)",2018,16,1,0,1,C1=CCCNCCCOCCCCOC=C1,CCc1ccc2c(c1)C(=O)NC(C)Cc1ccc(cc1)OCCCCO2,0.188,0.188,6,2,4.284,508.018,5,2,36,28,0.464,100.45,2,0,0,7.063,LVCLDPYOAQPJKP-QHCPKHFHSA-N
MC-4568,CHEMBL3987059,    ,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc4c(cc3C(=O)N2)CCCC4)CC1,N#CC1(NC(=O)[C@@H]2Cc3ccc(c(Cl)c3)OCCCCOc3cc4c(cc3C(=O)N2)CCCC4)CC1,26,    ,ER,26.0,ER,26.0,Others,Efflux ratio of permeability across pig LLC-PK1 cells expressing human MDR1 at 1 uM after 3.5 hrs by LC-MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.7b01869,ChEMBL,10.1021/acs.jmedchem.7b01869,"(Giroud et al., 2018)",2018,16,1,0,1,C1=CCCNCCCOCCCCOC=C1,CCc1ccc2c(c1)C(=O)NC(C)Cc1ccc(cc1)OCCCCO2,0.188,0.188,6,2,4.284,508.018,5,2,36,28,0.464,100.45,2,0,0,7.063,LVCLDPYOAQPJKP-QHCPKHFHSA-N
