ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-0058,18,    ,O=S(C)(NC1CCN2C1COC1CCC(CC1)C1=CC=CN=C1OCC2=O)=O,CS(=O)(=O)NC1CCN2C(=O)COc3ncccc3C3CCC(CC3)OCC12,3.9,10^-6 cm/s,Papp AB,-5.409,Log Papp AB,3.9,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,C=CC=C1CCCC(C)OCC2CCCN2C(=O)COC1,0.0,0.231,5,1,1.036,409.508,6,1,28,19,0.684,97.83,2,0,0,5.573,BQWDTPGGDCXRLV-UHFFFAOYSA-N
MC-0059,36,    ,O=S(C)(=O)NC1CCCN2C(C(OC3C(=CC=CC=3)C3CCC(CC3)OCC21)(C)C)=O,CC1(C)Oc2ccccc2C2CCC(CC2)OCC2C(NS(C)(=O)=O)CCCN2C1=O,9.5,    ,ER,9.5,ER,9.5,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OC(C)(C)C(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.809,450.601,5,1,31,23,0.696,84.94,2,0,0,6.338,XTOPJAYQRKYHKA-UHFFFAOYSA-N
MC-0059,36,    ,O=S(C)(=O)NC1CCCN2C(C(OC3C(=CC=CC=3)C3CCC(CC3)OCC21)(C)C)=O,CC1(C)Oc2ccccc2C2CCC(CC2)OCC2C(NS(C)(=O)=O)CCCN2C1=O,2,10^-6 cm/s,Papp AB,-5.699,Log Papp AB,2.0,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OC(C)(C)C(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.809,450.601,5,1,31,23,0.696,84.94,2,0,0,6.338,XTOPJAYQRKYHKA-UHFFFAOYSA-N
MC-0060,37,    ,O=S(C)(=O)NC1CCCN2C1COC1CCC(CC1)C1C(=CC=CC=1)O[C@H](C2=O)C,C[C@@H]1Oc2ccccc2C2CCC(CC2)OCC2C(NS(C)(=O)=O)CCCN2C1=O,0.91,10^-6 cm/s,Papp AB,-6.041,Log Papp AB,0.91,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OC(C)C(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.419,436.574,5,1,30,22,0.682,84.94,2,0,0,6.365,ZWEWZINDBRLZFT-UNLXYISWSA-N
MC-0060,37,    ,O=S(C)(=O)NC1CCCN2C1COC1CCC(CC1)C1C(=CC=CC=1)O[C@H](C2=O)C,C[C@@H]1Oc2ccccc2C2CCC(CC2)OCC2C(NS(C)(=O)=O)CCCN2C1=O,27,    ,ER,27.0,ER,27.0,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OC(C)C(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.419,436.574,5,1,30,22,0.682,84.94,2,0,0,6.365,ZWEWZINDBRLZFT-UNLXYISWSA-N
MC-0061,39,    ,O=S(C)(=O)NC1CCN2CCOC3C(=CC=CC=3)C3CCC(CC3)OCC21,CS(=O)(=O)NC1CCN2CCOc3ccccc3C3CCC(CC3)OCC12,24,10^-6 cm/s,Papp AB,-4.62,Log Papp AB,24.0,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0,0,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OCCN2CCCC2CO1,0.0,0.0,5,1,2.114,394.537,5,1,27,20,0.7,67.87,2,0,0,5.733,NWCXSSZFEKJYOY-UHFFFAOYSA-N
MC-0061,39,    ,O=S(C)(=O)NC1CCN2CCOC3C(=CC=CC=3)C3CCC(CC3)OCC21,CS(=O)(=O)NC1CCN2CCOc3ccccc3C3CCC(CC3)OCC12,0.49,    ,ER,0.49,ER,0.49,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0,0,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OCCN2CCCC2CO1,0.0,0.0,5,1,2.114,394.537,5,1,27,20,0.7,67.87,2,0,0,5.733,NWCXSSZFEKJYOY-UHFFFAOYSA-N
MC-0062,40,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1=CC=CC=C1OC(C2=O)(F)F)=O,CS(=O)(=O)NC1CCCN2C(=O)C(F)(F)Oc3ccccc3C3CCC(CC3)OCC12,5.1,    ,ER,5.1,ER,5.1,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OC(F)(F)C(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.623,458.527,5,1,31,21,0.667,84.94,2,0,0,6.241,IZPYZIUDZSFBKW-UHFFFAOYSA-N
MC-0062,40,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1=CC=CC=C1OC(C2=O)(F)F)=O,CS(=O)(=O)NC1CCCN2C(=O)C(F)(F)Oc3ccccc3C3CCC(CC3)OCC12,3.6,10^-6 cm/s,Papp AB,-5.444,Log Papp AB,3.6,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OC(F)(F)C(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.623,458.527,5,1,31,21,0.667,84.94,2,0,0,6.241,IZPYZIUDZSFBKW-UHFFFAOYSA-N
MC-0063,42,    ,O=S(C)(NC1CCN2C1COC1CCC(CC1)C1C(=C(C=CC=1)F)OCC2=O)=O,CS(=O)(=O)NC1CCN2C(=O)COc3c(F)cccc3C3CCC(CC3)OCC12,1.3,    ,ER,1.3,ER,1.3,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cccc(F)c2OCC(=O)N2CCCC2CO1,0.0,0.231,5,1,1.78,426.51,5,1,29,20,0.65,84.94,2,0,0,5.811,AUYDCDCPTIBBMY-UHFFFAOYSA-N
MC-0063,42,    ,O=S(C)(NC1CCN2C1COC1CCC(CC1)C1C(=C(C=CC=1)F)OCC2=O)=O,CS(=O)(=O)NC1CCN2C(=O)COc3c(F)cccc3C3CCC(CC3)OCC12,11,10^-6 cm/s,Papp AB,-4.959,Log Papp AB,11.0,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cccc(F)c2OCC(=O)N2CCCC2CO1,0.0,0.231,5,1,1.78,426.51,5,1,29,20,0.65,84.94,2,0,0,5.811,AUYDCDCPTIBBMY-UHFFFAOYSA-N
MC-0064,43,    ,O=S(C)(=O)NC1CCN2C1COC1CCC(CC1)C1=CC(=CC(=C1OCC2=O)F)F,CS(=O)(=O)NC1CCN2C(=O)COc3c(F)cc(F)cc3C3CCC(CC3)OCC12,1.1,    ,ER,1.1,ER,1.1,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cc(F)cc(F)c2OCC(=O)N2CCCC2CO1,0.0,0.231,5,1,1.919,444.5,5,1,30,20,0.65,84.94,2,0,0,6.001,COUMXWGZYKIJNM-UHFFFAOYSA-N
MC-0064,43,    ,O=S(C)(=O)NC1CCN2C1COC1CCC(CC1)C1=CC(=CC(=C1OCC2=O)F)F,CS(=O)(=O)NC1CCN2C(=O)COc3c(F)cc(F)cc3C3CCC(CC3)OCC12,12,10^-6 cm/s,Papp AB,-4.921,Log Papp AB,12.0,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cc(F)cc(F)c2OCC(=O)N2CCCC2CO1,0.0,0.231,5,1,1.919,444.5,5,1,30,20,0.65,84.94,2,0,0,6.001,COUMXWGZYKIJNM-UHFFFAOYSA-N
MC-0065,44,    ,O=S(C)(NC1CCCN2CC(OC3=CC=CC=C3C3CCC(CC3)OCC21)(C)C)=O,CC1(C)CN2CCCC(NS(C)(=O)=O)C2COC2CCC(CC2)c2ccccc2O1,6.3,10^-6 cm/s,Papp AB,-5.201,Log Papp AB,6.3,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0,0,C1CCCOCCNCCOCC1,CC1CCCOCC2CCCCN2CC(C)(C)Oc2ccccc21,0.0,0.0,5,1,3.283,436.618,5,1,30,23,0.739,67.87,2,0,0,6.448,GBYZGJNMXWXDGQ-UHFFFAOYSA-N
MC-0065,44,    ,O=S(C)(NC1CCCN2CC(OC3=CC=CC=C3C3CCC(CC3)OCC21)(C)C)=O,CC1(C)CN2CCCC(NS(C)(=O)=O)C2COC2CCC(CC2)c2ccccc2O1,1.9,    ,ER,1.9,ER,1.9,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0,0,C1CCCOCCNCCOCC1,CC1CCCOCC2CCCCN2CC(C)(C)Oc2ccccc21,0.0,0.0,5,1,3.283,436.618,5,1,30,23,0.739,67.87,2,0,0,6.448,GBYZGJNMXWXDGQ-UHFFFAOYSA-N
MC-0066,45,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1C(=CC=NC=1)OCC2=O)=O,CS(=O)(=O)NC1CCCN2C(=O)COc3ccncc3C3CCC(CC3)OCC12,0.15,10^-6 cm/s,Papp AB,-6.824,Log Papp AB,0.15,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,C=C1CCCC(C)OCC2CCCCN2C(=O)COC1=CC,0.0,0.231,5,1,1.426,423.535,6,1,29,20,0.7,97.83,2,0,0,6.077,KKNFKEGTPYLUMC-UHFFFAOYSA-N
MC-0066,45,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1C(=CC=NC=1)OCC2=O)=O,CS(=O)(=O)NC1CCCN2C(=O)COc3ccncc3C3CCC(CC3)OCC12,12,    ,ER,12.0,ER,12.0,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,C=C1CCCC(C)OCC2CCCCN2C(=O)COC1=CC,0.0,0.231,5,1,1.426,423.535,6,1,29,20,0.7,97.83,2,0,0,6.077,KKNFKEGTPYLUMC-UHFFFAOYSA-N
MC-0067,46,    ,O=S(C)(=O)NC1CCCN2C1COC1CCC(CC1)C1=CC=CN=C1OCC2=O,CS(=O)(=O)NC1CCCN2C(=O)COc3ncccc3C3CCC(CC3)OCC12,0.31,10^-6 cm/s,Papp AB,-6.509,Log Papp AB,0.31,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,C=CC=C1CCCC(C)OCC2CCCCN2C(=O)COC1,0.0,0.231,5,1,1.426,423.535,6,1,29,20,0.7,97.83,2,0,0,6.077,IXSWWCXCFZHCHJ-UHFFFAOYSA-N
MC-0067,46,    ,O=S(C)(=O)NC1CCCN2C1COC1CCC(CC1)C1=CC=CN=C1OCC2=O,CS(=O)(=O)NC1CCCN2C(=O)COc3ncccc3C3CCC(CC3)OCC12,58,    ,ER,58.0,ER,58.0,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,C=CC=C1CCCC(C)OCC2CCCCN2C(=O)COC1,0.0,0.231,5,1,1.426,423.535,6,1,29,20,0.7,97.83,2,0,0,6.077,IXSWWCXCFZHCHJ-UHFFFAOYSA-N
MC-0068,47,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1C(=CN=CC=1)OCC2=O)=O,CS(=O)(=O)NC1CCCN2C(=O)COc3cnccc3C3CCC(CC3)OCC12,0.09,10^-6 cm/s,Papp AB,-7.046,Log Papp AB,0.09,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,C=C1OCC(=O)N2CCCCC2COC(C)CCCC1=CC,0.0,0.231,5,1,1.426,423.535,6,1,29,20,0.7,97.83,2,0,0,6.077,UHPZLEYCHGSHGM-UHFFFAOYSA-N
MC-0068,47,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1C(=CN=CC=1)OCC2=O)=O,CS(=O)(=O)NC1CCCN2C(=O)COc3cnccc3C3CCC(CC3)OCC12,49,    ,ER,49.0,ER,49.0,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,C=C1OCC(=O)N2CCCCC2COC(C)CCCC1=CC,0.0,0.231,5,1,1.426,423.535,6,1,29,20,0.7,97.83,2,0,0,6.077,UHPZLEYCHGSHGM-UHFFFAOYSA-N
MC-0069,48,    ,O=S(C)(NC1CCCN2C[C@@H](OC3=CC=CC=C3C3CCC(CC3)OCC21)C)=O,C[C@H]1CN2CCCC(NS(C)(=O)=O)C2COC2CCC(CC2)c2ccccc2O1,7.3,10^-6 cm/s,Papp AB,-5.137,Log Papp AB,7.3,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0,0,C1CCCOCCNCCOCC1,CC1CN2CCCCC2COCCCC(C)c2ccccc2O1,0.0,0.0,5,1,2.893,422.591,5,1,29,22,0.727,67.87,2,0,0,6.489,VAKNGBJCDIBVFR-AENJHZEASA-N
MC-0069,48,    ,O=S(C)(NC1CCCN2C[C@@H](OC3=CC=CC=C3C3CCC(CC3)OCC21)C)=O,C[C@H]1CN2CCCC(NS(C)(=O)=O)C2COC2CCC(CC2)c2ccccc2O1,1.5,    ,ER,1.5,ER,1.5,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,0,0,C1CCCOCCNCCOCC1,CC1CN2CCCCC2COCCCC(C)c2ccccc2O1,0.0,0.0,5,1,2.893,422.591,5,1,29,22,0.727,67.87,2,0,0,6.489,VAKNGBJCDIBVFR-AENJHZEASA-N
MC-0070,49,    ,O=S(C)(=O)NC1CCCN2C(COC3C(=C(C=CC=3)F)C3CCC(CC3)OCC21)=O,CS(=O)(=O)NC1CCCN2C(=O)COc3cccc(F)c3C3CCC(CC3)OCC12,36,    ,ER,36.0,ER,36.0,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OCC(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.17,440.537,5,1,30,21,0.667,84.94,2,0,0,6.314,IJMLYSZNAISQDK-UHFFFAOYSA-N
MC-0070,49,    ,O=S(C)(=O)NC1CCCN2C(COC3C(=C(C=CC=3)F)C3CCC(CC3)OCC21)=O,CS(=O)(=O)NC1CCCN2C(=O)COc3cccc(F)c3C3CCC(CC3)OCC12,0.72,10^-6 cm/s,Papp AB,-6.143,Log Papp AB,0.72,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OCC(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.17,440.537,5,1,30,21,0.667,84.94,2,0,0,6.314,IJMLYSZNAISQDK-UHFFFAOYSA-N
MC-0071,50,    ,O=S(C)(NC1CCCN2C1COC1C(C(C(C(C1)[2H])(C1=CC(=CC(=C1OCC2=O)F)F)[2H])[2H])[2H])=O,[2H]C1C2CC([2H])C([2H])(c3cc(F)cc(F)c3OCC(=O)N3CCCC(NS(C)(=O)=O)C3CO2)C1[2H],21,    ,ER,21.0,ER,21.0,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,O=C1COc2ccccc2C2CCC(CC2)OCC2CCCCN12,0.0,0.231,5,1,2.309,462.551,5,1,31,21,0.667,84.94,2,0,0,5.145,XYDUVAITILHFIU-SGXLYOKYSA-N
MC-0071,50,    ,O=S(C)(NC1CCCN2C1COC1C(C(C(C(C1)[2H])(C1=CC(=CC(=C1OCC2=O)F)F)[2H])[2H])[2H])=O,[2H]C1C2CC([2H])C([2H])(c3cc(F)cc(F)c3OCC(=O)N3CCCC(NS(C)(=O)=O)C3CO2)C1[2H],1.2,10^-6 cm/s,Papp AB,-5.921,Log Papp AB,1.2,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,O=C1COc2ccccc2C2CCC(CC2)OCC2CCCCN12,0.0,0.231,5,1,2.309,462.551,5,1,31,21,0.667,84.94,2,0,0,5.145,XYDUVAITILHFIU-SGXLYOKYSA-N
MC-0072,51,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1=CC(=CC=C1OCC2=O)Cl)=O,CS(=O)(=O)NC1CCCN2C(=O)COc3ccc(Cl)cc3C3CCC(CC3)OCC12,0.59,10^-6 cm/s,Papp AB,-6.229,Log Papp AB,0.59,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cc(Cl)ccc2OCC(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.684,456.992,5,1,30,21,0.667,84.94,2,0,0,6.577,DUQLYSQRJXCFRV-UHFFFAOYSA-N
MC-0072,51,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1=CC(=CC=C1OCC2=O)Cl)=O,CS(=O)(=O)NC1CCCN2C(=O)COc3ccc(Cl)cc3C3CCC(CC3)OCC12,21,    ,ER,21.0,ER,21.0,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cc(Cl)ccc2OCC(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.684,456.992,5,1,30,21,0.667,84.94,2,0,0,6.577,DUQLYSQRJXCFRV-UHFFFAOYSA-N
MC-0073,52,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1=CC(=CC(=C1OC(C2=O)(F)F)F)F)=O,CS(=O)(=O)NC1CCCN2C(=O)C(F)(F)Oc3c(F)cc(F)cc3C3CCC(CC3)OCC12,1.2,10^-6 cm/s,Papp AB,-5.921,Log Papp AB,1.2,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cc(F)cc(F)c2OC(F)(F)C(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.902,494.507,5,1,33,21,0.667,84.94,2,0,0,6.624,PXLQVWVVFADPHJ-UHFFFAOYSA-N
MC-0073,52,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1=CC(=CC(=C1OC(C2=O)(F)F)F)F)=O,CS(=O)(=O)NC1CCCN2C(=O)C(F)(F)Oc3c(F)cc(F)cc3C3CCC(CC3)OCC12,12,    ,ER,12.0,ER,12.0,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cc(F)cc(F)c2OC(F)(F)C(=O)N2CCCCC2CO1,0.0,0.231,5,1,2.902,494.507,5,1,33,21,0.667,84.94,2,0,0,6.624,PXLQVWVVFADPHJ-UHFFFAOYSA-N
MC-0074,53,    ,O=S(C)(=O)NC1CCN2C1COC1CCC(CC1)C1C(=CC=CC=1)OC(C2=O)(F)F,CS(=O)(=O)NC1CCN2C(=O)C(F)(F)Oc3ccccc3C3CCC(CC3)OCC12,7.9,    ,ER,7.9,ER,7.9,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OC(F)(F)C(=O)N2CCCC2CO1,0.0,0.231,5,1,2.233,444.5,5,1,30,20,0.65,84.94,2,0,0,5.755,PVOYWRXDSMBGNK-UHFFFAOYSA-N
MC-0074,53,    ,O=S(C)(=O)NC1CCN2C1COC1CCC(CC1)C1C(=CC=CC=1)OC(C2=O)(F)F,CS(=O)(=O)NC1CCN2C(=O)C(F)(F)Oc3ccccc3C3CCC(CC3)OCC12,2.8,10^-6 cm/s,Papp AB,-5.553,Log Papp AB,2.8,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2ccccc2OC(F)(F)C(=O)N2CCCC2CO1,0.0,0.231,5,1,2.233,444.5,5,1,30,20,0.65,84.94,2,0,0,5.755,PVOYWRXDSMBGNK-UHFFFAOYSA-N
MC-0075,54,    ,O=S(C)(NC1CCN2C1COC1CCC(CC1)C1C(=C(C=C(C=1)F)F)OC(C2=O)(F)F)=O,CS(=O)(=O)NC1CCN2C(=O)C(F)(F)Oc3c(F)cc(F)cc3C3CCC(CC3)OCC12,2.6,10^-6 cm/s,Papp AB,-5.585,Log Papp AB,2.6,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cc(F)cc(F)c2OC(F)(F)C(=O)N2CCCC2CO1,0.0,0.231,5,1,2.512,480.48,5,1,32,20,0.65,84.94,2,0,0,6.141,HJNJPWMLNVTFLP-UHFFFAOYSA-N
MC-0075,54,    ,O=S(C)(NC1CCN2C1COC1CCC(CC1)C1C(=C(C=C(C=1)F)F)OC(C2=O)(F)F)=O,CS(=O)(=O)NC1CCN2C(=O)C(F)(F)Oc3c(F)cc(F)cc3C3CCC(CC3)OCC12,7.3,    ,ER,7.3,ER,7.3,MDCK,Efflux ratio,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCc2cc(F)cc(F)c2OC(F)(F)C(=O)N2CCCC2CO1,0.0,0.231,5,1,2.512,480.48,5,1,32,20,0.65,84.94,2,0,0,6.141,HJNJPWMLNVTFLP-UHFFFAOYSA-N
MC-0076,55,    ,O=S(C)(NC1CCCN2C1COC1CCC(CC1)C1C(=NC=CN=1)OCC2=O)=O,CS(=O)(=O)NC1CCCN2C(=O)COc3nccnc3C3CCC(CC3)OCC12,0.092,10^-6 cm/s,Papp AB,-7.036,Log Papp AB,0.092,MDCK,Papp A-B ,https://patentimages.storage.googleapis.com/ed/4b/d0/7bb0780fdf540a/WO2021108628A1.pdf,Patents,WO2021108628A1,"(Pennington et al., 2021)",2021,13,0,1,1,C1CCCOCCNCCOCC1,CC1CCCCCOCC(=O)N2CCCCC2CO1,0.0,0.231,5,1,0.821,424.523,7,1,29,19,0.737,110.72,2,0,0,6.026,GTUNWDDBQXJXNK-UHFFFAOYSA-N
