ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Free_Amide_Ratio,Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Kier_index,InchiKey
MC-0036,17,    ,CS(CC1C=C2N=C(C=1)OCCCOC1C=C(C=CC=1C1=CC(N2)=NC=C1F)F)(=O)=NC(=O)NCC,CCNC(=O)N=S(C)(=O)Cc1cc2nc(c1)OCCCOc1cc(F)ccc1-c1cc(ncc1F)N2,1,    ,ER,1,ER,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/f4/9e/72/7597d53070898d/WO2015155197A1.pdf,Patents,WO2015155197A1,"(Lücking et al., 2015)",2015,14,0,0,0,C1=CCNC=NCOCCCOCC1,C=CC1=CCNc2cc(C)cc(n2)OCCCOc2ccccc21,0.0,0.0,4,3,4.654,517.558,7,2,36,24,0.292,114.8,3,7.628,SMRADGVAISSNQD-UHFFFAOYSA-N
MC-0037,22,    ,CS(CC1=CC2OCCCOC3C=C(C=CC=3C3=CC(NC(=C1)N=2)=NC=C3F)F)(=O)=NS(C)(=O)=O,CS(=O)(=O)N=S(C)(=O)Cc1cc2nc(c1)OCCCOc1cc(F)ccc1-c1cc(ncc1F)N2,1.5,    ,ER,1.5,ER,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/f4/9e/72/7597d53070898d/WO2015155197A1.pdf,Patents,WO2015155197A1,"(Lücking et al., 2015)",2015,14,0,0,0,C1=CCNC=NCOCCCOCC1,C=CC1=CCNc2cc(C)cc(n2)OCCCOc2ccccc21,0.0,0.0,4,3,3.884,524.571,8,1,35,22,0.273,119.84,3,6.899,OENIAHQYKLHZHG-UHFFFAOYSA-N
MC-0038,23,    ,CS(CC1C=C2N=C(C=1)OCCCOC1C=C(C=CC=1C1=CC(N2)=NC=C1F)F)(=O)=NS(CCN)(=O)=O,CS(=O)(Cc1cc2nc(c1)OCCCOc1cc(F)ccc1-c1cc(ncc1F)N2)=NS(=O)(=O)CCN,69.7,    ,ER,69.7,ER,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/f4/9e/72/7597d53070898d/WO2015155197A1.pdf,Patents,WO2015155197A1,"(Lücking et al., 2015)",2015,14,0,0,0,C1=CCNC=NCOCCCOCC1,C=CC1=CCNc2cc(C)cc(n2)OCCCOc2ccccc21,0.0,0.0,4,3,3.213,553.613,9,2,37,23,0.304,145.86,5,7.897,FJZHQGPGLFSHFJ-UHFFFAOYSA-N
MC-0039,25,    ,CS(CC1=CC2OCCCOC3C=C(C=CC=3C3C(=CN=C(C=3)NC(=C1)N=2)F)F)(=O)=NC(=O)OCCN,CS(=O)(Cc1cc2nc(c1)OCCCOc1cc(F)ccc1-c1cc(ncc1F)N2)=NC(=O)OCCN,74.5,    ,ER,74.5,ER,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/f4/9e/72/7597d53070898d/WO2015155197A1.pdf,Patents,WO2015155197A1,"(Lücking et al., 2015)",2015,14,0,0,0,C1=CCNC=NCOCCCOCC1,C=CC1=CCNc2cc(C)cc(n2)OCCCOc2ccccc21,0.0,0.0,4,3,4.02,533.557,9,2,37,24,0.292,138.02,4,8.136,JINZNQOWQCYMDQ-UHFFFAOYSA-N
MC-0040,26,    ,O=S(CCN)(CC1C=C2NC3C=C(C(=CN=3)F)C3C=CC(=CC=3OCCCOC(C=1)=N2)F)=O,NCCS(=O)(=O)Cc1cc2nc(c1)OCCCOc1cc(F)ccc1-c1cc(ncc1F)N2,6.5,    ,ER,6.5,ER,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/f4/9e/72/7597d53070898d/WO2015155197A1.pdf,Patents,WO2015155197A1,"(Lücking et al., 2015)",2015,14,0,0,0,C1=CCNC=NCOCCCOCC1,C=CC1=CCNc2cc(C)cc(n2)OCCCOc2ccccc21,0.0,0.0,4,3,3.2,476.505,8,2,33,22,0.273,116.43,4,6.703,JCLDTVFMVQULGN-UHFFFAOYSA-N
MC-0041,1,    ,CS(CC1=CC2OCCCOC3C=C(C=CC=3C3C(=CN=C(C=3)NC(=C1)N=2)F)F)(=N)=N,CS(=N)(=N)Cc1cc2nc(c1)OCCCOc1cc(F)ccc1-c1cc(ncc1F)N2,1.4,    ,ER,1.4,ER,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/29/84/ee/a48d88e05771a4/WO2017055196A1.pdf,Patents,WO2017055196A1,"(Lücking et al., 2017)",2017,14,0,0,0,C1=CCNC=NCOCCCOCC1,C=CC1=CCNc2cc(C)cc(n2)OCCCOc2ccccc21,0.0,0.0,4,3,5.135,445.495,7,3,31,21,0.238,103.97,2,5.727,GFXCYRMMCNFFNC-UHFFFAOYSA-N
MC-0042,2,    ,OCCCN=S(CC1=CC2OCCCOC3C=C(C=CC=3C3=CC(NC(=C1)N=2)=NC=C3F)F)(=N)C,CS(=N)(Cc1cc2nc(c1)OCCCOc1cc(F)ccc1-c1cc(ncc1F)N2)=NCCCO,23.2,    ,ER,23.2,ER,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/29/84/ee/a48d88e05771a4/WO2017055196A1.pdf,Patents,WO2017055196A1,"(Lücking et al., 2017)",2017,14,0,0,0,C1=CCNC=NCOCCCOCC1,C=CC1=CCNc2cc(C)cc(n2)OCCCOc2ccccc21,0.0,0.0,4,3,4.939,503.575,8,3,35,24,0.333,112.71,5,7.765,IZBAAOQQNIONEJ-UHFFFAOYSA-N
MC-0043,5,    ,CS(CC1C=C2C=C(C=1)OCCCCOC1C=C(C=CC=1C1C(=CN=C(N2)N=1)F)F)(=N)=N,CS(=N)(=N)Cc1cc2cc(c1)OCCCCOc1cc(F)ccc1-c1nc(ncc1F)N2,5,    ,ER,5,ER,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/29/84/ee/a48d88e05771a4/WO2017055196A1.pdf,Patents,WO2017055196A1,"(Lücking et al., 2017)",2017,15,0,0,0,C1=CNC=NCCCOCCCCOC1,CC=C1N=CNc2cc(C)cc(c2)OCCCCOc2ccccc21,0.0,0.0,4,3,5.525,459.522,7,3,32,22,0.273,103.97,2,6.222,HASNZZTVQOLZGN-UHFFFAOYSA-N
MC-0044,6,    ,CS(CC1C=C2C=C(C=1)NC1N=CC(=C(C3C(=C(C(=CC=3)F)F)OCCCCO2)N=1)F)(=N)=N,CS(=N)(=N)Cc1cc2cc(c1)OCCCCOc1c(ccc(F)c1F)-c1nc(ncc1F)N2,4.8,    ,ER,4.8,ER,Caco-2,Efflux ratio,https://patentimages.storage.googleapis.com/29/84/ee/a48d88e05771a4/WO2017055196A1.pdf,Patents,WO2017055196A1,"(Lücking et al., 2017)",2017,15,0,0,0,C1=COCCCCOCC=CNC=NC1,CC=C1N=CNc2cc(C)cc(c2)OCCCCOc2ccccc21,0.0,0.0,4,3,5.664,477.512,7,3,33,22,0.273,103.97,2,6.409,LROWYCNALJZTQA-UHFFFAOYSA-N
MC-0085,CHEMBL532,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,79.53,    ,ER,79.53,ER,Caco-2,Efflux ratio of apparent permeability in human Caco2 cells measured at 90 mins time interval by LC-MS/MS analysis,https://doi.org/10.1021/acs.jmedchem.8b00819,ChEMBL,10.1021/acs.jmedchem.8b00819,"(Li et al., 2018)",2018,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,14.712,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0085,erythromycin,Erythromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,74.5,    ,ER,74.5,ER,Caco-2,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,14.712,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0085,Erythromycin,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,33,    ,ER,33,ER,Caco-2,Efflux ratio,https://doi.org/10.1021/acs.jmedchem.8b00347,Journals,10.1021/acs.jmedchem.8b00347,"(Rossi Sebastiano et al., 2018)",2018,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,14.712,ULGZDMOVFRHVEP-UMCXFAKASA-N
MC-0085,CHEMBL532,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,16.92,    ,ER,16.92,ER,Caco-2,Efflux ratio of apparent permeability from basolateral to apical side over apical to basolateral side in human Caco2 cells at 10 uM after 90 mins by LC-MS/MS analysis,https://doi.org/10.1016/j.bmc.2013.11.037,ChEMBL,10.1016/j.bmc.2013.11.037,"(Jing et al., 2014)",2013,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,14.712,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0085,CHEMBL532,Erythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,7.1,    ,ER,7.1,ER,Caco-2,Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis,https://doi.org/10.1124/dmd.110.034629,ChEMBL,10.1124/dmd.110.034629,"(Lin et al., 2011)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,1.786,733.937,14,5,51,37,0.946,193.91,7,14.712,ULGZDMOVFRHVEP-RWJQBGPGSA-N
MC-0086,Clarithromycin,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,28,    ,ER,28,ER,Caco-2,Efflux ratio,https://doi.org/10.1021/acs.jmedchem.8b00347,Journals,10.1021/acs.jmedchem.8b00347,"(Rossi Sebastiano et al., 2018)",2018,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,2.44,747.964,14,4,52,38,0.947,182.91,8,15.313,AGOYDEPGAOXOCK-AVDMLEEESA-N
MC-0086,CHEMBL1741,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,5.1,    ,ER,5.1,ER,Caco-2,Efflux ratio of permeability from apical to basolateral side over basolateral to apical side of human Caco2 cells at 10 uM up to 120 mins by HPLC-MC analysis,https://doi.org/10.1124/dmd.110.034629,ChEMBL,10.1124/dmd.110.034629,"(Lin et al., 2011)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,2.44,747.964,14,4,52,38,0.947,182.91,8,15.313,AGOYDEPGAOXOCK-KCBOHYOISA-N
MC-0086,clarithromycin ,Clarithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O ,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,4.8,    ,ER,4.8,ER,Caco-2,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(OCCC(C)(O)CO)C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,3,0,2.44,747.964,14,4,52,38,0.947,182.91,8,15.313,AGOYDEPGAOXOCK-KCBOHYOISA-N
MC-0087,roxithromycin ,Roxithromycin ,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,21.3,    ,ER,21.3,ER,Caco-2,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CC(C)C(O)C(C)C(C)OC(=O)C(C)C(OCCC(C)(O)CO)C(C)C(OC2CCCC(C)O2)C(C)(O)C1,0.0,0.0,3,0,2.21,837.058,17,5,58,41,0.951,216.89,13,18.801,RXZBMPWDPOLZGW-XMRMVWPWSA-N
MC-0088,azithromycin ,Azithromycin,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O  ,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,75,    ,ER,75,ER,Caco-2,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,15,0,0,0,C1CCCCNCCCCOCCCC1,CC1CN(C)C(C)C(O)C(C)C(C)OC(=O)C(C)C(OCCC(C)(O)CO)C(C)C(OC2CCCC(C)O2)C(C)(O)C1,0.0,0.0,3,0,1.901,748.996,14,5,52,38,0.974,180.08,7,15.575,MQTOSJVFKKJCRP-BICOPXKESA-N
MC-0088,Azithromycin,Azithromycin,[H]OC1C(OC(C)CC1N(C)C)O[C@@H]2[C@@H](C)[C@H](OC3CC(C)(OC)C(O[H])C(C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O[H])[C@H](O[H])[C@@H](C)N(C)C[C@H](C)C[C@@]2(C)O[H],CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,11,    ,ER,11,ER,Caco-2,Efflux ratio,https://doi.org/10.1021/acs.jmedchem.8b00347,Journals,10.1021/acs.jmedchem.8b00347,"(Rossi Sebastiano et al., 2018)",2018,15,0,0,0,C1CCCCNCCCCOCCCC1,CC1CN(C)C(C)C(O)C(C)C(C)OC(=O)C(C)C(OCCC(C)(O)CO)C(C)C(OC2CCCC(C)O2)C(C)(O)C1,0.0,0.0,3,0,1.901,748.996,14,5,52,38,0.974,180.08,7,15.575,MQTOSJVFKKJCRP-FHZDSTMTSA-N
MC-0089,Telithromycin,Telithromycin,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](OC2OC(C)CC(C2O)N(C)C)[C@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]3N(CCCCN4C=NC(=C4)C5=CC=CN=C5)C(=O)O[C@]13C)OC,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,203,    ,ER,203,ER,Caco-2,Efflux ratio,https://doi.org/10.1021/acs.jmedchem.8b00347,Journals,10.1021/acs.jmedchem.8b00347,"(Rossi Sebastiano et al., 2018)",2018,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(=O)C(C)C(=O)OC(C)C(OC=O)CC(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,5,2,4.929,812.018,14,1,58,43,0.721,171.85,11,14.583,LJVAJPDWBABPEJ-WKGPXKHBSA-N
MC-0089,Telithromycin,Telithromycin,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@H](C(=O)O1)C)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,4.9,    ,ER,4.9,ER,Caco-2,Papp ratio (BA/AB) Without P-gp inhibitor,https://hrcak.srce.hr/62210,Journals,https://hrcak.srce.hr/62210,"(Nožinić et al., 2010)",2010,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CCCC(OC2C(C)C(=O)C(C)C(=O)OC(C)C(OC=O)CC(C)C(=O)C(C)CC2(C)O)O1,0.0,0.0,5,2,4.929,812.018,14,1,58,43,0.721,171.85,11,14.583,LJVAJPDWBABPEJ-PNUFFHFMSA-N
MC-0151,BRD-K80841398,    ,CO[C@@H]1CC[C@@H]2CCN(C)C(=O)[C@H](C)[C@H](CN(C)C(=O)c3cc(ccc3OC[C@@H]1O2)C#N)OC,CO[C@@H]1CC[C@@H]2CCN(C)C(=O)[C@H](C)[C@@H](OC)CN(C)C(=O)c3cc(C#N)ccc3OC[C@@H]1O2,24.94,    ,ER,24.94,ER,Caco-2,Efflux Ratio,https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,16,0,2,2,C1CCNCCCOCCOCCCNC1,CC1C(=O)N(C)CCC2CCC(O)C(COc3ccccc3C(=O)N(C)CC1O)O2,0.0,0.375,3,1,2.085,473.57,7,0,34,25,0.64,101.33,2,8.887,YDHXSWOLXDIZHC-FFLNWOAESA-N
MC-0152,BRD-K29054201,    ,CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@H](C)[C@@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2)OC,CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@H](C)[C@H](OC)CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2,4.58,    ,ER,4.58,ER,Caco-2,Efflux Ratio,https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,16,0,2,2,C1CCNCCCOCCOCCCNC1,CC1C(=O)N(C)CCC2CCC(O)C(COc3ccccc3C(=O)N(C)CC1O)O2,0.0,0.375,3,1,2.085,473.57,7,0,34,25,0.64,101.33,2,8.887,XYLRKRISJMFHFX-GBKCLDHKSA-N
MC-0153,BRD-K33620583,    ,CO[C@@H]1CC[C@@H]2CCN(C)C(=O)[C@H](C)[C@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2)OC,CO[C@@H]1CC[C@@H]2CCN(C)C(=O)[C@H](C)[C@@H](OC)CN(C)C(=O)c3cccc(C#N)c3OC[C@@H]1O2,7.56,    ,ER,7.56,ER,Caco-2,Efflux Ratio,https://doi.org/10.1038/nchembio.2203,Journals,10.1038/nchembio.2203,"(Over et al., 2016)",2016,16,0,2,2,C1CCNCCCOCCOCCCNC1,CC1C(=O)N(C)CCC2CCC(O)C(COc3ccccc3C(=O)N(C)CC1O)O2,0.0,0.375,3,1,2.085,473.57,7,0,34,25,0.64,101.33,2,8.887,XYLRKRISJMFHFX-QOVBHOHNSA-N
MC-3393,Roxythromycin,Roxythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,57,    ,ER,57,ER,Caco-2,Efflux ratio,https://doi.org/10.1021/acs.jmedchem.8b00347,Journals,10.1021/acs.jmedchem.8b00347,"(Rossi Sebastiano et al., 2018)",2018,14,0,0,0,C1CCCCCCOCCCCCC1,CC1CC(C)C(O)C(C)C(C)OC(=O)C(C)C(OCCC(C)(O)CO)C(C)C(OC2CCCC(C)O2)C(C)(O)C1,0.0,0.0,3,0,2.21,837.058,17,5,58,41,0.951,216.89,13,18.801,RXZBMPWDPOLZGW-KMAKEOJNSA-N
