ID,Original_ID,Common_name,SMILES,Standardise_SMILES,Value,Unit,Endpoint,Standardized_Value,Standardized_Endpoint,No_symbol_Value,Assay,Description,Link,Source Type,Source,Citation,Publish_Year,Macrocycle_Ring_Size,Macrocycle_Free_Amide_Count,Macrocycle_Substituted_Amide_Count,Macrocycle_Overall_Amide_Count,Macrocycle_Core_smiles,Macrocycle_Peripheral_smiles,Macrocycle_Free_Amide_Ratio,Macrocycle_Overall_Amide_Ratio,Num_Rings,Num_Aromatic_Rings,cLogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_Heavy_Atoms,Num_Carbon_Atoms,Fraction_SP3_Carbons,TPSA,Num_Rotatable_Bonds,Num_Charged_Atoms,Net_Charge,Kier_index,InchiKey
MC-3720,21,    ,O=C([C@H](NCCCCCCNC([C@@H](CC(C)C)N1)=O)CC2=CC=CC=C2)N[C@@H](C1=O)C,CC(C)C[C@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](Cc2ccccc2)NCCCCCCNC1=O,13.3,nm/s,Papp,-5.876,Log Papp,13.3,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,3,0,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCCCCCNC1=O,0.563,0.563,2,1,1.913,430.593,4,4,31,24,0.625,99.33,4,0,0,10.503,RKGLTAVMFKCLEG-HMXCVIKNSA-N
MC-3721,22,    ,O=C([C@@H](NCCCCCCNC([C@H](CC(C)C)N1C)=O)CC2=CC=CC=C2)N[C@H](C1=O)C,CC(C)C[C@H]1C(=O)NCCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,166.9,nm/s,Papp,-4.778,Log Papp,166.9,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,3,0,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCCCCCNC1=O,0.563,0.563,2,1,2.255,444.62,4,3,32,25,0.64,90.54,4,0,0,10.669,ZAPAOYNOGTWFDN-BVSLBCMMSA-N
MC-3722,23,    ,O=C([C@@H](NCCCCCCNC(CN1CC(C)C)=O)CC2=CC=CC=C2)N[C@H](C1=O)C,CC(C)CN1CC(=O)NCCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C1=O,102,nm/s,Papp,-4.991,Log Papp,102.0,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,2,1,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(Cc2ccccc2)NCCCCCCNC(=O)CN(C)C1=O,0.375,0.563,2,1,1.867,430.593,4,3,31,24,0.625,90.54,4,0,0,10.503,VCLVLMKWMSHSDL-FPOVZHCZSA-N
MC-3723,24,    ,O=C([C@@H](NCCCCCCNC([C@H](CC(C)C)N1)=O)CC2=CC=CC=C2)N(C)[C@H](C1=O)C,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NCCCCCCNC1=O,14.6,nm/s,Papp,-5.836,Log Papp,14.6,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,2,1,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NCCCCCCNC1=O,0.375,0.563,2,1,2.255,444.62,4,3,32,25,0.64,90.54,4,0,0,10.669,GROWYWNSEBTFPN-BVSLBCMMSA-N
MC-3724,25,    ,O=C([C@@H](NCCCCCCNC([C@H](CC(C)C)N1)=O)CC2=CC=CC=C2)N(C)CC1=O,CC(C)C[C@@H]1NC(=O)CN(C)C(=O)[C@H](Cc2ccccc2)NCCCCCCNC1=O,2.3,nm/s,Papp,-6.638,Log Papp,2.3,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,2,1,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)CN(C)C(=O)C(Cc2ccccc2)NCCCCCCNC1=O,0.375,0.563,2,1,1.867,430.593,4,3,31,24,0.625,90.54,4,0,0,10.503,JDWGMJIBUBYFSC-SFTDATJTSA-N
MC-3725,26,    ,O=C([C@@H](N(C)CCCCCCNC([C@@H]1CC(C)C)=O)CC2=CC=CC=C2)N[C@H](C(N1)=O)C,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)N(C)CCCCCCNC1=O,41.6,nm/s,Papp,-5.381,Log Papp,41.6,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,3,0,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)N(C)CCCCCCNC1=O,0.563,0.563,2,1,2.255,444.62,4,3,32,25,0.64,90.54,4,0,0,10.669,FLXUGNXYTXRZDB-BVSLBCMMSA-N
MC-3726,27,    ,O=C(CN(CC1=CC=CC=C1)CCCCCCNC([C@H](CC(C)C)N2)=O)N[C@@H](C)C2=O,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)CN(Cc2ccccc2)CCCCCCNC1=O,74.1,nm/s,Papp,-5.13,Log Papp,74.1,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,3,0,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)CN(Cc2ccccc2)CCCCCCNC(=O)C(C)NC1=O,0.563,0.563,2,1,2.214,430.593,4,3,31,24,0.625,90.54,4,0,0,10.503,FEVPYCXWRIFJNO-FPOVZHCZSA-N
MC-3727,28,    ,O=C([C@@H](NCCCCCCN(C)C([C@H](CC(C)C)N1)=O)CC2=CC=CC=C2)N[C@H](C1=O)C,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCN(C)C1=O,43.4,nm/s,Papp,-5.363,Log Papp,43.4,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,2,1,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(Cc2ccccc2)NCCCCCCN(C)C(=O)C(C)NC1=O,0.375,0.563,2,1,2.255,444.62,4,3,32,25,0.64,90.54,4,0,0,10.669,UIYBBMHSFJFMIB-BVSLBCMMSA-N
MC-3728,29,    ,O=C([C@@H](N(C(C)=O)CCCCCCNC([C@H](CC(C)C)N1)=O)CC2=CC=CC=C2)N[C@H](C1=O)C,CC(=O)N1CCCCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]1Cc1ccccc1,11.8,nm/s,Papp,-5.928,Log Papp,11.8,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,3,0,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)N(C)CCCCCCNC1=O,0.563,0.563,2,1,2.172,472.63,4,3,34,26,0.615,107.61,4,0,0,11.036,IVXNCLOJIDOVRD-VJBMBRPKSA-N
MC-3729,30,    ,O=C([C@@H](NCCCCCCNC([C@@H](CC(C)C)N1C)=O)CC2=CC=CC=C2)N[C@H](C1=O)C,CC(C)C[C@@H]1C(=O)NCCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,346,nm/s,Papp,-4.461,Log Papp,346.0,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,3,0,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCCCCCNC1=O,0.563,0.563,2,1,2.255,444.62,4,3,32,25,0.64,90.54,4,0,0,10.669,ZAPAOYNOGTWFDN-ILWGZMRPSA-N
MC-3730,31,    ,O=C([C@@H](NCCCCCCNC([C@H](CC(C)C)N1C)=O)CC2=CC=CC=C2)N[C@@H](C1=O)C,CC(C)C[C@H]1C(=O)NCCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,38.5,nm/s,Papp,-5.415,Log Papp,38.5,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,3,0,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)NC(=O)C(Cc2ccccc2)NCCCCCCNC1=O,0.563,0.563,2,1,2.255,444.62,4,3,32,25,0.64,90.54,4,0,0,10.669,ZAPAOYNOGTWFDN-HJNYFJLDSA-N
MC-3731,32,    ,O=C([C@@H](NCCCCCCN(C)C([C@@H](CC(C)C)N1)=O)CC2=CC=CC=C2)N[C@H](C1=O)C,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCN(C)C1=O,189.3,nm/s,Papp,-4.723,Log Papp,189.3,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,2,1,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(Cc2ccccc2)NCCCCCCN(C)C(=O)C(C)NC1=O,0.375,0.563,2,1,2.255,444.62,4,3,32,25,0.64,90.54,4,0,0,10.669,UIYBBMHSFJFMIB-ILWGZMRPSA-N
MC-3732,33,    ,O=C([C@@H](NCCCCCCN(C)C([C@H](CC(C)C)N1)=O)CC2=CC=CC=C2)N[C@@H](C1=O)C,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NCCCCCCN(C)C1=O,7.7,nm/s,Papp,-6.114,Log Papp,7.7,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,2,1,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(Cc2ccccc2)NCCCCCCN(C)C(=O)C(C)NC1=O,0.375,0.563,2,1,2.255,444.62,4,3,32,25,0.64,90.54,4,0,0,10.669,UIYBBMHSFJFMIB-HJNYFJLDSA-N
MC-3733,34,    ,O=C([C@@H](NCCCCCCN(C)C([C@@H](CC(C)C)N1C)=O)CC2=CC=CC=C2)N[C@H](C1=O)C,CC(C)C[C@@H]1C(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N1C,270.3,nm/s,Papp,-4.568,Log Papp,270.3,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,2,1,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(Cc2ccccc2)NCCCCCCN(C)C(=O)C(C)NC1=O,0.375,0.563,2,1,2.598,458.647,4,2,33,26,0.654,81.75,4,0,0,10.845,BXXZJHIMPAVXRM-ACIOBRDBSA-N
MC-3734,35,    ,O=C([C@@H](NCCCCCCNC([C@H](CC(C)C)N1C)=O)CC2=CC=CC=C2)N(C)[C@@H](C1=O)C,CC(C)C[C@H]1C(=O)NCCCCCCN[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,207,nm/s,Papp,-4.684,Log Papp,207.0,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,2,1,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NCCCCCCNC1=O,0.375,0.563,2,1,2.598,458.647,4,2,33,26,0.654,81.75,4,0,0,10.845,TYWYGULULSXALO-PUHATCMVSA-N
MC-3735,36,    ,O=C([C@@H](NCCCCCCN(C)C([C@H](CC(C)C)N1C)=O)CC2=CC=CC=C2)N[C@@H](C1=O)C,CC(C)C[C@H]1C(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N1C,63.4,nm/s,Papp,-5.198,Log Papp,63.4,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,2,1,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(Cc2ccccc2)NCCCCCCN(C)C(=O)C(C)NC1=O,0.375,0.563,2,1,2.598,458.647,4,2,33,26,0.654,81.75,4,0,0,10.845,BXXZJHIMPAVXRM-PUHATCMVSA-N
MC-3736,37,    ,O=C([C@@H](NCCCCCCN(C)C([C@H](CC(C)C)N1C)=O)CC2=CC=CC=C2)N(C)[C@@H](C1=O)C,CC(C)C[C@H]1C(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N(C)[C@H](C)C(=O)N1C,200.6,nm/s,Papp,-4.698,Log Papp,200.6,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,1,2,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NCCCCCCN(C)C1=O,0.188,0.563,2,1,2.94,472.674,4,1,34,27,0.667,72.96,4,0,0,11.027,URQCKBLGMFKLOD-NHTMILBNSA-N
MC-3737,38,    ,O=C([C@@H](NCCCCCCN(C)C([C@H](CC(C)C)N1)=O)CC2=CC=CC=C2)N(C)[C@@H](C1=O)C,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NCCCCCCN(C)C1=O,40,nm/s,Papp,-5.398,Log Papp,40.0,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,1,2,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(C)N(C)C(=O)C(Cc2ccccc2)NCCCCCCN(C)C1=O,0.188,0.563,2,1,2.598,458.647,4,2,33,26,0.654,81.75,4,0,0,10.845,NTVWRHCZDSKYRW-PUHATCMVSA-N
MC-3738,39,    ,O=C([C@@H](NCCCCCCN(C)C(CN1CC(C)C)=O)CC2=CC=CC=C2)N[C@@H](C1=O)C,CC(C)CN1CC(=O)N(C)CCCCCCN[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C1=O,266,nm/s,Papp,-4.575,Log Papp,266.0,Caco-2,,https://doi.org/10.1021/acs.jmedchem.0c00013,Journals,10.1021/acs.jmedchem.0c00013,"(Le Roux et al., 2020)",2020,16,1,2,3,C1CCCNCCNCCNCCNCC1,CC1NC(=O)C(Cc2ccccc2)NCCCCCCN(C)C(=O)CN(C)C1=O,0.188,0.563,2,1,2.209,444.62,4,2,32,25,0.64,81.75,4,0,0,10.669,ZWDWYVOUYFXWNW-IRLDBZIGSA-N
MC-3965,CHEMBL1171126,    ,CN1CCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc(-c4ccccc4)nc4ccccc34)C[C@H]2C1=O,CN1CCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc(-c4ccccc4)nc4ccccc34)C[C@H]2C1=O,21,10^-6 cm/s,Papp,-4.678,Log Papp,21.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,1,1,2,C1=CCCNCCCCNCCCC1,CN1CCCCC=CC2CC2(C)NC(=O)C2CC(OCc3ccccc3)CC2C1=O,0.215,0.429,7,3,3.752,657.793,8,2,47,35,0.457,147.66,6,0,0,8.233,LCGIWOMLOWICGN-AUITWPJZSA-N
MC-3966,CHEMBL1171130,    ,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1,13,10^-6 cm/s,Papp,-4.886,Log Papp,13.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,1,1,2,C1=CCCNCCCCNCCCC1,CN1CCCCC=CC2CC2(C)NC(=O)C(CCOCc2ccc(O)cc2)CC1=O,0.215,0.429,7,3,3.761,687.819,9,2,49,36,0.472,156.89,7,0,0,8.802,UTWLMHCYWQEVDH-JPQKBHJHSA-N
MC-3967,CHEMBL1171131,    ,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3nc(C(C)C)cs3)nc2c1,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3nc(C(C)C)cs3)nc2c1,6,10^-6 cm/s,Papp,-5.222,Log Papp,6.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,1,1,2,C1=CCCNCCCCNCCCC1,CN1CCCCC=CC2CC2(C)NC(=O)C(CCOCc2ccc(O)cc2)CC1=O,0.215,0.429,7,3,4.341,736.917,11,2,51,36,0.556,169.78,8,0,0,9.545,LUGVWEMAYDWBEZ-YSRQNOHTSA-N
MC-3968,CHEMBL1171132,    ,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1,20,10^-6 cm/s,Papp,-4.699,Log Papp,20.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,1,1,2,C1=CCCNCCCCNCCCC1,CN1CCCCC=CC2CC2(C)NC(=O)C(CCOCc2ccc(O)cc2)CC1=O,0.215,0.429,7,3,3.9,705.809,9,2,50,36,0.472,156.89,7,0,0,8.994,NICVKCAEAPNILZ-ZZIVDJTNSA-N
MC-3969,CHEMBL1171133,    ,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1C,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1C,13,10^-6 cm/s,Papp,-4.886,Log Papp,13.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,1,1,2,C1=CCCNCCCCNCCCC1,CN1CCCCC=CC2CC2(C)NC(=O)C(CCOCc2ccc(O)cc2)CC1=O,0.215,0.429,7,3,4.069,701.846,9,2,50,37,0.486,156.89,7,0,0,9.039,UORMINBVIKJBBE-XHRHRZBSSA-N
MC-3970,CHEMBL1171134,    ,COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1C,COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1C,3,10^-6 cm/s,Papp,-5.523,Log Papp,3.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,2,0,2,C1=CCCNCCCCNCCCC1,CC12CC1C=CCCCCNC(=O)C(CCOCc1ccc(O)cc1)CC(=O)N2,0.429,0.429,7,3,3.866,705.809,9,3,50,36,0.472,165.68,7,0,0,8.994,CDTNADAHPJKRKM-DJUREKKOSA-N
MC-3971,CHEMBL1171135,    ,COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3cccc(F)c3)nc2c1C,COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3cccc(F)c3)nc2c1C,5,10^-6 cm/s,Papp,-5.301,Log Papp,5.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,2,0,2,C1=CCCNCCCCNCCCC1,CC12CC1C=CCCCCNC(=O)C(CCOCc1ccc(O)cc1)CC(=O)N2,0.429,0.429,7,3,3.866,705.809,9,3,50,36,0.472,165.68,7,0,0,8.994,TVUDYQRNXCANQL-ADDBCEIZSA-N
MC-3972,CHEMBL1171136,    ,COc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)c3ccc(OC)c(C)c3n2)cc1,COc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)c3ccc(OC)c(C)c3n2)cc1,9,10^-6 cm/s,Papp,-5.046,Log Papp,9.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,1,1,2,C1=CCCNCCCCNCCCC1,CC1=CC=CC(=COCCC2CC(=O)N(C)CCCCC=CC3CC3(C)NC2=O)C1,0.215,0.429,7,3,4.078,731.872,10,2,52,38,0.5,166.12,8,0,0,9.615,FADASKISJNGVMM-JGRUNSQCSA-N
MC-3973,CHEMBL1171138,    ,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccccc3)nc2c1C,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccccc3)nc2c1C,26,10^-6 cm/s,Papp,-4.585,Log Papp,26.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,2,1,3,C1=CCCNCCNCNCCCC1,CN1CCCCC=CC2CC2(C)NC(=O)C(CCOCc2ccc(O)cc2)NC1=O,0.429,0.644,7,3,3.711,702.834,9,2,50,36,0.472,160.13,7,0,0,8.911,LDCQPVCAPNJZDF-KFKLUORSSA-N
MC-3974,CHEMBL1171139,    ,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccc(F)cc3)nc2c1C,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccc(F)cc3)nc2c1C,32,10^-6 cm/s,Papp,-4.495,Log Papp,32.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,2,1,3,C1=CCCNCCNCNCCCC1,CN1CCCCC=CC2CC2(C)NC(=O)C(CCOCc2ccc(O)cc2)NC1=O,0.429,0.644,7,3,3.85,720.824,9,2,51,36,0.472,160.13,7,0,0,9.103,BGQIHEWPMLAYLT-DGEDIMADSA-N
MC-3975,CHEMBL1171140,    ,COc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)c3ccc(OC)c(C)c3n2)cc1,COc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)c3ccc(OC)c(C)c3n2)cc1,33,10^-6 cm/s,Papp,-4.481,Log Papp,33.0,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,2,1,3,C1=CCCNCCNCNCCCC1,CC1=CC=CC(=COCCC2NC(=O)N(C)CCCCC=CC3CC3(C)NC2=O)C1,0.429,0.644,7,3,3.719,732.86,10,2,52,37,0.486,169.36,8,0,0,9.484,HGKVVKHCRLWEFA-ABXLBESLSA-N
MC-3976,CHEMBL1171143,    ,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccncc3)nc2c1C,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccncc3)nc2c1C,0.4,10^-6 cm/s,Papp,-6.398,Log Papp,0.4,Caco-2,Apparent permeability across human Caco-2 cells,https://doi.org/10.1016/j.bmcl.2010.05.029,ChEMBL,10.1016/j.bmcl.2010.05.029,"(Nilsson et al., 2010)",2010,14,2,1,3,C1=CCCNCCNCNCCCC1,CN1CCCCC=CC2CC2(C)NC(=O)C(CCOCc2ccc(O)cc2)NC1=O,0.429,0.644,7,3,3.106,703.822,10,2,50,35,0.486,173.02,7,0,0,8.866,ZJSIJPJCUHGMPQ-HDQYPWLQSA-N
